tier,zone,npc_id,boss,item_id,item_name,slot,armor_type,quality,db_phase,url
T6,Black Temple,22841,Shade of Akama,32266,Ring of Deceitful Intent,Finger,,Epic,3,https://www.wowhead.com/tbc/item=32266
T6,Black Temple,22841,Shade of Akama,32265,Shadow-walker's Cord,Waist,Leather,Epic,3,https://www.wowhead.com/tbc/item=32265
T6,Black Temple,22841,Shade of Akama,32264,Shoulders of the Hidden Predator,Shoulder,Mail,Epic,3,https://www.wowhead.com/tbc/item=32264
T6,Black Temple,22841,Shade of Akama,32275,Spiritwalker Gauntlets,Hands,Mail,Epic,3,https://www.wowhead.com/tbc/item=32275
T6,Black Temple,22841,Shade of Akama,32279,The Seeker's Wristguards,Wrist,Plate,Epic,3,https://www.wowhead.com/tbc/item=32279
T6,Black Temple,22841,Shade of Akama,32513,Wristbands of Divine Influence,Wrist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32513
T6,Black Temple,22898,Supremus,32261,Band of the Abyssal Lord,Finger,,Epic,3,https://www.wowhead.com/tbc/item=32261
T6,Black Temple,22898,Supremus,32259,Bands of the Coming Storm,Wrist,Mail,Epic,3,https://www.wowhead.com/tbc/item=32259
T6,Black Temple,22898,Supremus,32260,Choker of Endless Nightmares,Neck,,Epic,3,https://www.wowhead.com/tbc/item=32260
T6,Black Temple,22898,Supremus,32255,Felstone Bulwark,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32255
T6,Black Temple,22898,Supremus,32257,Idol of the White Stag,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=32257
T6,Black Temple,22898,Supremus,32253,Legionkiller,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=32253
T6,Black Temple,22898,Supremus,32258,Naturalist's Preserving Cinch,Waist,Mail,Epic,3,https://www.wowhead.com/tbc/item=32258
T6,Black Temple,22898,Supremus,32252,Nether Shadow Tunic,Chest,Leather,Epic,3,https://www.wowhead.com/tbc/item=32252
T6,Black Temple,22898,Supremus,32250,Pauldrons of Abyssal Fury,Shoulder,Plate,Epic,3,https://www.wowhead.com/tbc/item=32250
T6,Black Temple,22898,Supremus,32262,Syphon of the Nathrezim,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32262
T6,Black Temple,22898,Supremus,32254,The Brutalizer,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32254
T6,Black Temple,22898,Supremus,32256,Waistwrap of Infinity,Waist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32256
T6,Black Temple,22898,Supremus,32251,Wraps of Precise Flight,Wrist,Mail,Epic,3,https://www.wowhead.com/tbc/item=32251
T6,Black Temple,22871,Teron Gorefiend,32328,Botanist's Gloves of Growth,Hands,Leather,Epic,3,https://www.wowhead.com/tbc/item=32328
T6,Black Temple,22871,Teron Gorefiend,32329,Cowl of Benevolence,Head,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32329
T6,Black Temple,22871,Teron Gorefiend,32280,Gauntlets of Enforcement,Hands,Plate,Epic,3,https://www.wowhead.com/tbc/item=32280
T6,Black Temple,22871,Teron Gorefiend,32512,Girdle of Lordaeron's Fallen,Waist,Plate,Epic,3,https://www.wowhead.com/tbc/item=32512
T6,Black Temple,22871,Teron Gorefiend,32324,Insidious Bands,Wrist,Leather,Epic,3,https://www.wowhead.com/tbc/item=32324
T6,Black Temple,22871,Teron Gorefiend,32325,Rifle of the Stoic Guardian,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=32325
T6,Black Temple,22871,Teron Gorefiend,32327,Robe of the Shadow Council,Chest,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32327
T6,Black Temple,22871,Teron Gorefiend,32323,Shadowmoon Destroyer's Drape,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32323
T6,Black Temple,22871,Teron Gorefiend,32510,Softstep Boots of Tracking,Feet,Mail,Epic,3,https://www.wowhead.com/tbc/item=32510
T6,Black Temple,22871,Teron Gorefiend,32348,Soul Cleaver,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32348
T6,Black Temple,22871,Teron Gorefiend,32330,Totem of Ancestral Guidance,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=32330
T6,Black Temple,22871,Teron Gorefiend,32326,Twisted Blades of Zarak,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=32326
T6,Black Temple,23426,The Illidari Council,32519,Belt of Divine Guidance,Waist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32519
T6,Black Temple,23426,The Illidari Council,32331,Cloak of the Illidari Council,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32331
T6,Black Temple,23426,The Illidari Council,32376,Forest Prowler's Helm,Head,Mail,Epic,3,https://www.wowhead.com/tbc/item=32376
T6,Black Temple,23426,The Illidari Council,32373,Helm of the Illidari Shatterer,Head,Plate,Epic,3,https://www.wowhead.com/tbc/item=32373
T6,Black Temple,23426,The Illidari Council,32505,Madness of the Betrayer,Trinket,,Epic,3,https://www.wowhead.com/tbc/item=32505
T6,Black Temple,23426,The Illidari Council,32518,Veil of Turning Leaves,Shoulder,Leather,Epic,3,https://www.wowhead.com/tbc/item=32518
T6,Black Temple,,Trash / zone drop,32526,Band of Devastation,Finger,,Epic,3,https://www.wowhead.com/tbc/item=32526
T6,Black Temple,,Trash / zone drop,32528,Blessed Band of Karabor,Finger,,Epic,3,https://www.wowhead.com/tbc/item=32528
T6,Black Temple,,Trash / zone drop,32609,Boots of the Divine Light,Feet,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32609
T6,Black Temple,,Trash / zone drop,32592,Chestguard of Relentless Storms,Chest,Mail,Epic,3,https://www.wowhead.com/tbc/item=32592
T6,Black Temple,,Trash / zone drop,32591,Choker of Serrated Blades,Neck,,Epic,3,https://www.wowhead.com/tbc/item=32591
T6,Black Temple,,Trash / zone drop,32606,Girdle of the Lightbearer,Waist,Plate,Epic,3,https://www.wowhead.com/tbc/item=32606
T6,Black Temple,,Trash / zone drop,34009,Hammer of Judgement,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=34009
T6,Black Temple,,Trash / zone drop,32589,Hellfire-Encased Pendant,Neck,,Epic,3,https://www.wowhead.com/tbc/item=32589
T6,Black Temple,,Trash / zone drop,34011,Illidari Runeshield,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=34011
T6,Black Temple,,Trash / zone drop,32590,Nethervoid Cloak,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32590
T6,Black Temple,,Trash / zone drop,32608,Pillager's Gauntlets,Hands,Plate,Epic,3,https://www.wowhead.com/tbc/item=32608
T6,Black Temple,,Trash / zone drop,32527,Ring of Ancient Knowledge,Finger,,Epic,3,https://www.wowhead.com/tbc/item=32527
T6,Black Temple,,Trash / zone drop,34012,Shroud of the Final Stand,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=34012
T6,Black Temple,,Trash / zone drop,32943,Swiftsteel Bludgeon,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32943
T6,Black Temple,,Trash / zone drop,32593,Treads of the Den Mother,Feet,Leather,Epic,3,https://www.wowhead.com/tbc/item=32593
T6,Mount Hyjal,17808,Anetheron,30888,Anetheron's Noose,Waist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30888
T6,Mount Hyjal,17808,Anetheron,30885,Archbishop's Slippers,Feet,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30885
T6,Mount Hyjal,17808,Anetheron,30882,Bastion of Light,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30882
T6,Mount Hyjal,17808,Anetheron,30881,Blade of Infamy,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30881
T6,Mount Hyjal,17808,Anetheron,30879,Don Alejandro's Money Belt,Waist,Leather,Epic,3,https://www.wowhead.com/tbc/item=30879
T6,Mount Hyjal,17808,Anetheron,30886,Enchanted Leather Sandals,Feet,Leather,Epic,3,https://www.wowhead.com/tbc/item=30886
T6,Mount Hyjal,17808,Anetheron,30878,Glimmering Steel Mantle,Shoulder,Plate,Epic,3,https://www.wowhead.com/tbc/item=30878
T6,Mount Hyjal,17808,Anetheron,30887,Golden Links of Restoration,Chest,Mail,Epic,3,https://www.wowhead.com/tbc/item=30887
T6,Mount Hyjal,17808,Anetheron,30884,Hatefury Mantle,Shoulder,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30884
T6,Mount Hyjal,17808,Anetheron,30883,Pillar of Ferocity,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30883
T6,Mount Hyjal,17808,Anetheron,30880,Quickstrider Moccasins,Feet,Mail,Epic,3,https://www.wowhead.com/tbc/item=30880
T6,Mount Hyjal,17808,Anetheron,30874,The Unbreakable Will,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30874
T6,Mount Hyjal,17968,Archimonde,30909,Antonidas's Aegis of Rapt Concentration,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30909
T6,Mount Hyjal,17968,Archimonde,30908,Apostle of Argus,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30908
T6,Mount Hyjal,17968,Archimonde,30906,Bristleblitz Striker,Ranged,,Epic,3,https://www.wowhead.com/tbc/item=30906
T6,Mount Hyjal,17968,Archimonde,30902,Cataclysm's Edge,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30902
T6,Mount Hyjal,17968,Archimonde,30912,Leggings of Eternity,Legs,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30912
T6,Mount Hyjal,17968,Archimonde,30903,Legguards of Endless Rage,Legs,Plate,Epic,3,https://www.wowhead.com/tbc/item=30903
T6,Mount Hyjal,17968,Archimonde,30907,Mail of Fevered Pursuit,Chest,Mail,Epic,3,https://www.wowhead.com/tbc/item=30907
T6,Mount Hyjal,17968,Archimonde,30905,Midnight Chestguard,Chest,Leather,Epic,3,https://www.wowhead.com/tbc/item=30905
T6,Mount Hyjal,17968,Archimonde,30913,Robes of Rhonin,Chest,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30913
T6,Mount Hyjal,17968,Archimonde,30904,Savior's Grasp,Chest,Plate,Epic,3,https://www.wowhead.com/tbc/item=30904
T6,Mount Hyjal,17968,Archimonde,30911,Scepter of Purification,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30911
T6,Mount Hyjal,17968,Archimonde,30910,Tempest of Chaos,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30910
T6,Mount Hyjal,17842,Azgalor,30901,Boundless Agony,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30901
T6,Mount Hyjal,17842,Azgalor,30900,Bow-stitched Leggings,Legs,Mail,Epic,3,https://www.wowhead.com/tbc/item=30900
T6,Mount Hyjal,17842,Azgalor,30899,Don Rodrigo's Poncho,Chest,Leather,Epic,3,https://www.wowhead.com/tbc/item=30899
T6,Mount Hyjal,17842,Azgalor,30897,Girdle of Hope,Waist,Plate,Epic,3,https://www.wowhead.com/tbc/item=30897
T6,Mount Hyjal,17842,Azgalor,30896,Glory of the Defender,Chest,Plate,Epic,3,https://www.wowhead.com/tbc/item=30896
T6,Mount Hyjal,17842,Azgalor,30898,Shady Dealer's Pantaloons,Legs,Leather,Epic,3,https://www.wowhead.com/tbc/item=30898
T6,Mount Hyjal,17888,Kaz'rogal,30895,Angelista's Sash,Waist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30895
T6,Mount Hyjal,17888,Kaz'rogal,30892,Beast-tamer's Shoulders,Shoulder,Mail,Epic,3,https://www.wowhead.com/tbc/item=30892
T6,Mount Hyjal,17888,Kaz'rogal,30915,Belt of Seething Fury,Waist,Plate,Epic,3,https://www.wowhead.com/tbc/item=30915
T6,Mount Hyjal,17888,Kaz'rogal,30914,Belt of the Crescent Moon,Waist,Leather,Epic,3,https://www.wowhead.com/tbc/item=30914
T6,Mount Hyjal,17888,Kaz'rogal,30891,Black Featherlight Boots,Feet,Leather,Epic,3,https://www.wowhead.com/tbc/item=30891
T6,Mount Hyjal,17888,Kaz'rogal,30894,Blue Suede Shoes,Feet,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30894
T6,Mount Hyjal,17888,Kaz'rogal,30918,Hammer of Atonement,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30918
T6,Mount Hyjal,17888,Kaz'rogal,30889,Kaz'rogal's Hardened Heart,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30889
T6,Mount Hyjal,17888,Kaz'rogal,30916,Leggings of Channeled Elements,Legs,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30916
T6,Mount Hyjal,17888,Kaz'rogal,30917,Razorfury Mantle,Shoulder,Leather,Epic,3,https://www.wowhead.com/tbc/item=30917
T6,Mount Hyjal,17888,Kaz'rogal,30893,Sun-touched Chain Leggings,Legs,Mail,Epic,3,https://www.wowhead.com/tbc/item=30893
T6,Mount Hyjal,17888,Kaz'rogal,30919,Valestalker Girdle,Waist,Mail,Epic,3,https://www.wowhead.com/tbc/item=30919
T6,Mount Hyjal,17767,Rage Winterchill,30862,Blessed Adamantite Bracers,Wrist,Plate,Epic,3,https://www.wowhead.com/tbc/item=30862
T6,Mount Hyjal,17767,Rage Winterchill,30866,Blood-stained Pauldrons,Shoulder,Plate,Epic,3,https://www.wowhead.com/tbc/item=30866
T6,Mount Hyjal,17767,Rage Winterchill,30871,Bracers of Martyrdom,Wrist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30871
T6,Mount Hyjal,17767,Rage Winterchill,30864,Bracers of the Pathfinder,Wrist,Mail,Epic,3,https://www.wowhead.com/tbc/item=30864
T6,Mount Hyjal,17767,Rage Winterchill,30872,Chronicle of Dark Secrets,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30872
T6,Mount Hyjal,17767,Rage Winterchill,30870,Cuffs of Devastation,Wrist,Cloth,Epic,3,https://www.wowhead.com/tbc/item=30870
T6,Mount Hyjal,17767,Rage Winterchill,30863,Deadly Cuffs,Wrist,Leather,Epic,3,https://www.wowhead.com/tbc/item=30863
T6,Mount Hyjal,17767,Rage Winterchill,30861,Furious Shackles,Wrist,Plate,Epic,3,https://www.wowhead.com/tbc/item=30861
T6,Mount Hyjal,17767,Rage Winterchill,30869,Howling Wind Bracers,Wrist,Mail,Epic,3,https://www.wowhead.com/tbc/item=30869
T6,Mount Hyjal,17767,Rage Winterchill,30868,Rejuvenating Bracers,Wrist,Leather,Epic,3,https://www.wowhead.com/tbc/item=30868
T6,Mount Hyjal,17767,Rage Winterchill,30873,Stillwater Boots,Feet,Mail,Epic,3,https://www.wowhead.com/tbc/item=30873
T6,Mount Hyjal,17767,Rage Winterchill,30865,Tracker's Blade,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=30865
T6,Mount Hyjal,,Trash / zone drop,32609,Boots of the Divine Light,Feet,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32609
T6,Mount Hyjal,,Trash / zone drop,32592,Chestguard of Relentless Storms,Chest,Mail,Epic,3,https://www.wowhead.com/tbc/item=32592
T6,Mount Hyjal,,Trash / zone drop,32591,Choker of Serrated Blades,Neck,,Epic,3,https://www.wowhead.com/tbc/item=32591
T6,Mount Hyjal,,Trash / zone drop,32946,Claw of Molten Fury,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32946
T6,Mount Hyjal,,Trash / zone drop,32945,Fist of Molten Fury,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=32945
T6,Mount Hyjal,,Trash / zone drop,34009,Hammer of Judgement,Weapon,,Epic,3,https://www.wowhead.com/tbc/item=34009
T6,Mount Hyjal,,Trash / zone drop,32589,Hellfire-Encased Pendant,Neck,,Epic,3,https://www.wowhead.com/tbc/item=32589
T6,Mount Hyjal,,Trash / zone drop,32590,Nethervoid Cloak,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=32590
T6,Mount Hyjal,,Trash / zone drop,34010,Pepe's Shroud of Pacification,Back,Cloth,Epic,3,https://www.wowhead.com/tbc/item=34010
