item_id,item_name,slug,channel,video_id,start_seconds,end_seconds,mentions,ambiguous,matched_by,cite_url
30902,Cataclysm's Edge,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,731,809,2,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=731s
30902,Cataclysm's Edge,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2184,2249,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2184s
30902,Cataclysm's Edge,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4705,4770,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4705s
30904,Savior's Grasp,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4455,4520,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4455s
30905,Midnight Chestguard,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,316,381,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=316s
30907,Mail of Fevered Pursuit,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1860,1925,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1860s
30907,Mail of Fevered Pursuit,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4400,4488,2,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4400s
30908,Apostle of Argus,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1905,1970,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1905s
30908,Apostle of Argus,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5859,5924,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5859s
30908,Apostle of Argus,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4718,4844,3,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4718s
30909,Antonidas's Aegis of Rapt Concentration,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4782,4847,1,yes,alias,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4782s
30910,Tempest of Chaos,crix-warlock-p3-t6-gearing,Crix,NI2xuOP6aZE,872,937,1,no,name,https://www.youtube.com/watch?v=NI2xuOP6aZE&t=872s
30910,Tempest of Chaos,crix-warlock-top-5-wishlist-p3,Crix,KCbIefch44E,201,266,1,no,name,https://www.youtube.com/watch?v=KCbIefch44E&t=201s
30910,Tempest of Chaos,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,303,429,3,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=303s
30910,Tempest of Chaos,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2036,2135,3,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2036s
30910,Tempest of Chaos,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2901,3002,2,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2901s
30910,Tempest of Chaos,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,2820,2885,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=2820s
30910,Tempest of Chaos,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5505,5595,3,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5505s
30910,Tempest of Chaos,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5681,5798,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5681s
30910,Tempest of Chaos,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,463,585,3,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=463s
30910,Tempest of Chaos,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,1646,1711,1,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=1646s
30910,Tempest of Chaos,wundy-prot-paladin-p3-bis,Wundy TV,EOKsCC-hgog,135,200,1,no,name,https://www.youtube.com/watch?v=EOKsCC-hgog&t=135s
30910,Tempest of Chaos,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,1419,1484,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=1419s
30910,Tempest of Chaos,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4506,4715,3,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4506s
30911,Scepter of Purification,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,3319,3384,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=3319s
30911,Scepter of Purification,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1890,1955,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1890s
30911,Scepter of Purification,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,965,1030,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=965s
30911,Scepter of Purification,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1536,1601,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1536s
30912,Leggings of Eternity,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1744,1809,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1744s
30912,Leggings of Eternity,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1096,1171,2,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1096s
30912,Leggings of Eternity,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,151,223,2,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=151s
30912,Leggings of Eternity,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4166,4231,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4166s
30912,Leggings of Eternity,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4332,4397,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4332s
30914,Belt of the Crescent Moon,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,2456,2521,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=2456s
30914,Belt of the Crescent Moon,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1030,1095,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1030s
30915,Belt of Seething Fury,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,2738,2803,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=2738s
30916,Leggings of Channeled Elements,classic-gho-balance-druid-p3-bis,Classic Gho,sc_yD4KJAYQ,42,107,1,no,name,https://www.youtube.com/watch?v=sc_yD4KJAYQ&t=42s
30916,Leggings of Channeled Elements,classic-gho-balance-druid-p3-bis,Classic Gho,sc_yD4KJAYQ,306,371,1,no,name,https://www.youtube.com/watch?v=sc_yD4KJAYQ&t=306s
30916,Leggings of Channeled Elements,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,288,363,2,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=288s
30916,Leggings of Channeled Elements,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,607,672,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=607s
30916,Leggings of Channeled Elements,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5032,5097,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5032s
30916,Leggings of Channeled Elements,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,245,310,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=245s
30916,Leggings of Channeled Elements,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,391,459,2,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=391s
30916,Leggings of Channeled Elements,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,609,756,4,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=609s
30918,Hammer of Atonement,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1143,1208,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1143s
30972,Onslaught Battle-Helm,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,77,142,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=77s
30975,Onslaught Breastplate,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,396,461,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=396s
30975,Onslaught Breastplate,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,971,1085,2,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=971s
30975,Onslaught Breastplate,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,1688,1753,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=1688s
30977,Onslaught Greaves,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,1975,2040,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=1975s
30985,Lightbringer Handguards,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,722,787,1,no,name,https://www.youtube.com/watch?v=23n12xEA4AQ&t=722s
31027,Slayer's Helm,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,44,109,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=44s
31034,Thunderheart Gauntlets,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,411,476,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=411s
31037,Thunderheart Helmet,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,572,661,2,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=572s
31041,Thunderheart Tunic,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,779,844,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=779s
31041,Thunderheart Tunic,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1498,1563,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1498s
31044,Thunderheart Leggings,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,496,561,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=496s
31048,Thunderheart Pauldrons,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,285,350,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=285s
31064,Hood of Absolution,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,95,212,2,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=95s
31065,Shroud of Absolution,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1025,1090,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1025s
31856,Darkmoon Card: Crusade,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,436,532,2,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=436s
31856,Darkmoon Card: Crusade,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1176,1241,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1176s
32014,Merciless Gladiator's Maul,griftin-feral-season-2-mace-bis,Griftin,a0LdmAafzUU,0,98,2,no,name,https://www.youtube.com/watch?v=a0LdmAafzUU&t=0s
32014,Merciless Gladiator's Maul,griftin-feral-season-2-mace-bis,Griftin,a0LdmAafzUU,183,248,1,no,name,https://www.youtube.com/watch?v=a0LdmAafzUU&t=183s
32027,Merciless Gladiator's Quickblade,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,545,610,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=545s
32232,Eternium Shell Bracers,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1323,1388,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1323s
32235,Cursed Vision of Sargeras,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,128,203,2,yes,alias,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=128s
32235,Cursed Vision of Sargeras,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,1119,1184,1,yes,alias,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=1119s
32235,Cursed Vision of Sargeras,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,1646,1711,1,yes,alias,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=1646s
32235,Cursed Vision of Sargeras,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,21,134,4,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=21s
32235,Cursed Vision of Sargeras,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,540,605,1,yes,alias,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=540s
32235,Cursed Vision of Sargeras,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,61,126,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=61s
32235,Cursed Vision of Sargeras,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,750,821,2,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=750s
32235,Cursed Vision of Sargeras,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,220,285,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=220s
32235,Cursed Vision of Sargeras,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,525,590,1,yes,alias,https://www.youtube.com/watch?v=VpQyyTCc89M&t=525s
32235,Cursed Vision of Sargeras,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,845,910,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=845s
32235,Cursed Vision of Sargeras,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,207,272,1,yes,alias,https://www.youtube.com/watch?v=88I8chIOGIg&t=207s
32235,Cursed Vision of Sargeras,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,178,243,1,yes,alias,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=178s
32235,Cursed Vision of Sargeras,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,815,894,2,yes,alias,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=815s
32235,Cursed Vision of Sargeras,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,558,623,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=558s
32235,Cursed Vision of Sargeras,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,7276,7399,5,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=7276s
32235,Cursed Vision of Sargeras,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,7809,7874,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=7809s
32235,Cursed Vision of Sargeras,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,9653,9718,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=9653s
32235,Cursed Vision of Sargeras,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,9807,9872,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=9807s
32235,Cursed Vision of Sargeras,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1254,1319,1,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1254s
32235,Cursed Vision of Sargeras,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1527,1592,1,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1527s
32235,Cursed Vision of Sargeras,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2415,2636,5,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2415s
32235,Cursed Vision of Sargeras,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,66,213,2,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=66s
32235,Cursed Vision of Sargeras,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,775,840,1,yes,alias,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=775s
32235,Cursed Vision of Sargeras,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,960,1025,1,yes,alias,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=960s
32235,Cursed Vision of Sargeras,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4495,4566,2,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4495s
32235,Cursed Vision of Sargeras,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6375,6440,1,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6375s
32235,Cursed Vision of Sargeras,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6553,6756,4,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6553s
32235,Cursed Vision of Sargeras,sarthe-hunter-t6-bis-loot-prio,Sarthe,GDDl91PROlY,306,399,2,no,name,https://www.youtube.com/watch?v=GDDl91PROlY&t=306s
32235,Cursed Vision of Sargeras,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,32,97,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=32s
32235,Cursed Vision of Sargeras,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,155,246,3,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=155s
32235,Cursed Vision of Sargeras,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,646,711,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=646s
32235,Cursed Vision of Sargeras,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,877,956,2,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=877s
32235,Cursed Vision of Sargeras,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,163,228,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=163s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2146,2219,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2146s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3793,3909,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3793s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5996,6160,6,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5996s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,6316,6390,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=6316s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,7079,7144,1,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=7079s
32235,Cursed Vision of Sargeras,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,7236,7416,2,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=7236s
32235,Cursed Vision of Sargeras,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,2974,3084,3,yes,alias,https://www.youtube.com/watch?v=B3zgswtk6T8&t=2974s
32235,Cursed Vision of Sargeras,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,3803,3871,2,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=3803s
32235,Cursed Vision of Sargeras,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,3976,4049,2,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=3976s
32235,Cursed Vision of Sargeras,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4938,5097,6,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4938s
32235,Cursed Vision of Sargeras,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,139,254,2,no,name,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=139s
32235,Cursed Vision of Sargeras,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,641,706,1,yes,alias,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=641s
32236,Rising Tide,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2208,2273,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2208s
32236,Rising Tide,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,221,286,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=221s
32236,Rising Tide,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,572,637,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=572s
32236,Rising Tide,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4281,4346,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4281s
32236,Rising Tide,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3417,3487,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3417s
32236,Rising Tide,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1772,1837,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1772s
32236,Rising Tide,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,2347,2417,2,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=2347s
32237,The Maelstrom's Fury,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1235,1369,3,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1235s
32237,The Maelstrom's Fury,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1590,1655,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1590s
32238,Ring of Calming Waves,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3362,3427,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3362s
32238,Ring of Calming Waves,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1414,1479,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1414s
32243,Pearl Inlaid Boots,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2789,2854,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2789s
32243,Pearl Inlaid Boots,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1355,1420,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1355s
32245,Tide-stomper's Greaves,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,1028,1125,2,no,name,https://www.youtube.com/watch?v=23n12xEA4AQ&t=1028s
32245,Tide-stomper's Greaves,wundy-prot-paladin-p3-bis,Wundy TV,EOKsCC-hgog,292,357,1,no,name,https://www.youtube.com/watch?v=EOKsCC-hgog&t=292s
32247,Ring of Captured Storms,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,825,890,1,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=825s
32247,Ring of Captured Storms,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1459,1524,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1459s
32248,Halberd of Desolation,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3445,3510,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3445s
32250,Pauldrons of Abyssal Fury,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2041,2106,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2041s
32252,Nether Shadow Tunic,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,356,421,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=356s
32252,Nether Shadow Tunic,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,755,820,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=755s
32252,Nether Shadow Tunic,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,86,151,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=86s
32254,The Brutalizer,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,1462,1527,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=1462s
32254,The Brutalizer,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2236,2303,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2236s
32257,Idol of the White Stag,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,426,491,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=426s
32257,Idol of the White Stag,griftin-feral-my-phase-3-gear-list,Griftin,OchPhmK-7vE,459,524,1,no,name,https://www.youtube.com/watch?v=OchPhmK-7vE&t=459s
32257,Idol of the White Stag,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2224,2289,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2224s
32259,Bands of the Coming Storm,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3540,3605,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3540s
32259,Bands of the Coming Storm,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1980,2045,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1980s
32260,Choker of Endless Nightmares,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,96,161,1,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=96s
32260,Choker of Endless Nightmares,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,71,136,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=71s
32260,Choker of Endless Nightmares,gandii-arms-warrior-black-temple-gearing,Gandii_warrior,kR9BpYJ2OTM,128,193,1,no,name,https://www.youtube.com/watch?v=kR9BpYJ2OTM&t=128s
32260,Choker of Endless Nightmares,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,343,408,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=343s
